player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
56,550226,2025/26,55,54,2744,1,0,8,44,0,0,0,9,0,0,8,86
