player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
63,646065,2025/26,45,41,819,1,3,3,13,0,0,0,5,0,0,6,52
