player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
66,219262,2025/26,60,58,2129,2,0,6,36,0,0,0,5,0,0,6,69
