player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
224,581136,2025/26,80,85,2546,11,6,8,37,0,0,0,4,1,0,17,149
