player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
327,660647,2025/26,45,40,193,1,0,1,3,0,0,0,0,0,0,0,19
