player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
317,446023,2025/26,45,44,2679,0,2,7,56,1,0,0,5,0,0,3,67
