player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
37,549458,2025/26,100,98,1549,6,7,6,18,0,0,0,3,0,0,5,102
