player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
355,235905,2025/26,80,74,1483,7,8,3,25,0,0,0,2,0,0,10,110
