player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
86,175948,2025/26,45,47,2819,0,1,6,46,0,0,0,0,0,117,13,117
