player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
399,644623,2025/26,55,51,2298,1,3,6,41,0,0,0,6,0,0,3,74
