player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
356,546410,2025/26,90,85,1634,3,3,4,22,0,0,0,5,0,0,3,66
