player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
148,584447,2025/26,70,70,2129,3,8,10,26,0,0,0,2,0,0,2,106
