player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
385,578503,2025/26,40,41,2610,0,0,5,44,1,0,0,2,0,117,10,98
