player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
241,93687,2025/26,45,43,2160,0,0,3,42,0,1,0,3,0,94,4,73
