player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
480,217119,2025/26,55,55,1266,2,3,5,31,0,0,0,0,1,0,4,58
