player_id,opta_id,season_name,start_cost,end_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points
186,204651,2025/26,65,64,2144,7,4,7,26,0,0,0,7,0,0,12,110
