player_id,opta_id,first_name,second_name,web_name,known_name,team_id,team_opta_id,team_name,team_short_name,element_type,position,status,news,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,total_points,now_cost,selected_by_percent
451,231655,Kay,Tejan,Tejan,,14,905,Telstar,TEL,4,FWD,u,Vertrokken naar Selangor FC,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.4
452,680600,Jelani,Seedorf,Seedorf,,14,905,Telstar,TEL,4,FWD,a,,276,0,0,0,8,0,0,0,0,0,0,0,8,45,3.7
453,590863,Soufiane,Hetli,Hetli,,14,905,Telstar,TEL,4,FWD,u,Vertrokken naar Wydad Casablanca,152,0,0,1,3,0,0,0,0,0,0,0,4,50,1.4
481,546398,Rui Jorge,Monteiro Mendes,Rui Mendes,,14,905,Telstar,TEL,3,MID,a,,314,1,0,0,7,0,0,0,1,0,0,0,11,50,0.6
497,550225,Prince,Aning,Aning,,14,905,Telstar,TEL,2,DEF,a,,102,0,0,0,3,0,0,0,0,0,0,0,4,40,0.1
498,550458,Fabiano,Rust,Rust,,14,905,Telstar,TEL,3,MID,a,,25,0,0,0,1,0,0,0,0,0,0,0,1,44,0.1
520,498047,Gabi,Caschili,Caschili,,14,905,Telstar,TEL,2,DEF,a,,92,0,0,0,4,0,0,0,0,0,0,0,2,40,0.0
549,494962,Sem,Valk,Valk,,14,905,Telstar,TEL,2,DEF,a,,270,0,0,0,7,0,0,0,1,0,0,1,3,45,0.0
555,622034,Fofin,Turay,Turay,,14,905,Telstar,TEL,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
582,492765,Ar'Jany,Martha,Martha,,14,905,Telstar,TEL,3,MID,a,,8,0,0,0,0,0,0,0,0,0,0,0,1,45,0.0
86,175948,Stijn,van Gassel,Van Gassel,,15,539,Excelsior,EXC,1,GK,a,,450,0,1,2,5,0,0,0,0,0,12,1,22,45,13.5
87,441276,Calvin,Raatsie,Raatsie,,15,539,Excelsior,EXC,1,GK,u,Vertrokken naar FC Dordrecht,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
88,678524,Tijmen,Holla,Holla,,15,539,Excelsior,EXC,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.2
89,511268,Rick,Meissen,Meissen,,15,539,Excelsior,EXC,2,DEF,a,,450,1,0,2,5,0,0,0,1,0,0,2,23,45,2.4
90,546834,Stan,Henderikx,Henderikx,,15,539,Excelsior,EXC,2,DEF,u,Verhuurd aan FC Dordrecht,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.2
91,508546,Casper,Widell,Widell,,15,539,Excelsior,EXC,2,DEF,a,,375,1,0,1,5,0,0,0,0,0,0,0,17,45,5.6
92,513535,Nolan,Martens,Martens,,15,539,Excelsior,EXC,2,DEF,u,Vertrokken naar De Graafschap,119,0,0,1,1,0,0,0,0,0,0,0,7,40,2.2
93,664268,Guilliano,Cairo,Cairo,,15,539,Excelsior,EXC,2,DEF,a,,8,0,0,0,0,0,0,0,0,0,0,0,1,40,0.1
94,463214,Simon,Janssen,Janssen,,15,539,Excelsior,EXC,2,DEF,d,Uitgevallen met een blessure,378,0,3,2,4,0,0,0,1,0,0,3,27,46,8.8
95,625950,Kasey,Bos,K. Bos,,15,539,Excelsior,EXC,2,DEF,a,,50,0,0,0,1,0,0,0,0,0,0,0,2,45,0.0
96,702226,Marlon,van de Wetering,Van de Wetering,,15,539,Excelsior,EXC,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
97,531036,Adam,Carlén,Carlén,,15,539,Excelsior,EXC,3,MID,u,Vertrokken naar SK Artis Brno,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
98,582592,Irakli,Yegoian,Yegoian,,15,539,Excelsior,EXC,3,MID,a,,434,2,4,2,5,0,0,0,0,0,0,5,39,61,10.7
99,717603,Noa,El Hamdaoui,El Hamdaoui,,15,539,Excelsior,EXC,3,MID,u,Verhuurd aan MVV,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.4
100,465550,Mathijs,Tielemans,Tielemans,,15,539,Excelsior,EXC,3,MID,u,Vertrokken naar Aalborg BK,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.0
101,494959,Noah,Naujoks,Naujoks,,15,539,Excelsior,EXC,3,MID,i,Blessure,90,2,0,1,0,0,0,0,0,0,0,1,14,65,6.3
102,543294,Lennard,Hartjes,Hartjes,,15,539,Excelsior,EXC,3,MID,a,,433,0,0,2,5,0,0,0,1,0,0,0,11,50,1.0
103,510171,Derensili,Sanches Fernandes,Sanches Fernandes,,15,539,Excelsior,EXC,3,MID,u,Vertrokken naar Huddersfield Town,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.2
104,550219,Gyan,de Regt,De Regt,,15,539,Excelsior,EXC,3,MID,u,Vertrokken naar Holstein Kiel,84,0,1,1,0,0,0,0,0,0,0,0,6,54,5.3
105,554179,Daniël,van Vianen,Van Vianen,,15,539,Excelsior,EXC,3,MID,a,,252,0,0,1,3,0,0,0,0,0,0,0,7,50,0.1
106,649943,Yacqub,Finey,Finey,,15,539,Excelsior,EXC,3,MID,a,,10,0,0,0,0,0,0,0,0,0,0,0,1,54,0.0
107,584686,Nesto,Groen,Groen,,15,539,Excelsior,EXC,4,FWD,a,,104,1,0,0,1,0,0,0,1,0,0,3,11,45,1.0
108,554203,David,Garden,Garden,,15,539,Excelsior,EXC,4,FWD,a,,353,3,0,2,4,0,0,0,0,0,0,1,23,50,2.0
203,634249,Jan,Plug,Plug,,15,539,Excelsior,EXC,2,DEF,a,,450,0,0,2,5,0,0,0,1,0,0,0,15,40,9.3
225,576736,Aymen,Sliti,Sliti,,15,539,Excelsior,EXC,3,MID,a,,204,1,1,1,3,0,0,0,0,0,0,0,15,50,0.9
484,579076,Ilano,Silva Timas,Silva Timas,,15,539,Excelsior,EXC,3,MID,a,,179,0,1,0,2,0,0,0,0,0,0,0,9,50,0.0
489,437615,Celton,Biai,Biai,,15,539,Excelsior,EXC,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
503,513209,Valentin,Sulzbacher,Sulzbacher,,15,539,Excelsior,EXC,3,MID,a,,19,1,0,0,1,0,0,0,1,0,0,0,5,49,0.0
504,648444,Osman,Turay,Turay,,15,539,Excelsior,EXC,2,DEF,a,,54,0,0,0,1,0,0,0,0,0,0,0,2,40,0.1
528,165210,Alireza,Jahanbakhsh,Jahanbakhsh,,15,539,Excelsior,EXC,3,MID,a,,56,0,0,0,1,0,0,0,0,0,0,0,3,60,0.1
529,577318,Mario,Domínguez,Domínguez,,15,539,Excelsior,EXC,4,FWD,a,,10,0,0,0,0,0,0,0,0,0,0,0,1,55,0.1
547,543467,Ágúst,Thorsteinsson,Thorsteinsson,Ágúst Thorsteinsson,15,539,Excelsior,EXC,3,MID,a,,201,0,0,1,2,0,0,0,1,0,0,0,6,50,0.0
554,569014,Eric,da Silva Moreira,Da Silva Moreira,,15,539,Excelsior,EXC,2,DEF,a,,165,0,0,1,1,0,0,0,0,0,0,0,9,45,0.0
1,703872,Caleb,Kramer,Kramer,,16,701,ADO Den Haag,ADO,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.5
2,492165,Kilian,Nikièma,Nikièma,,16,701,ADO Den Haag,ADO,1,GK,a,,450,0,0,0,14,0,0,0,0,0,26,4,14,45,3.2
3,707136,Sanyika,Bergtop,Bergtop,,16,701,ADO Den Haag,ADO,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.3
4,574370,Milan,Hokke,Hokke,,16,701,ADO Den Haag,ADO,2,DEF,a,,450,0,1,0,14,0,0,0,0,0,0,2,9,45,0.4
5,557881,Pascal,Mulder,Mulder,,16,701,ADO Den Haag,ADO,2,DEF,a,,431,0,0,0,13,0,0,0,1,0,0,0,4,45,0.2
6,448159,Sékou,Sylla,Sylla,,16,701,ADO Den Haag,ADO,2,DEF,a,,369,1,0,0,12,0,0,0,0,0,0,0,9,45,0.5
7,513426,Matteo,Waem,Waem,,16,701,ADO Den Haag,ADO,2,DEF,a,,169,0,0,0,6,0,0,0,0,0,0,0,3,44,0.2
8,675896,Illaijh,de Ruijter,De Ruijter,,16,701,ADO Den Haag,ADO,2,DEF,a,,198,0,0,0,9,0,0,0,0,0,0,0,2,44,0.5
9,444853,Jalen,Hawkins,Hawkins,,16,701,ADO Den Haag,ADO,3,MID,a,,148,0,0,0,3,0,0,0,0,0,0,0,4,49,0.0
10,498049,Mylian,Jiménez,Jiménez,,16,701,ADO Den Haag,ADO,3,MID,i,Blessure,152,0,0,0,5,0,0,0,1,0,0,0,3,49,0.0
11,554438,Juho,Kilo,Kilo,,16,701,ADO Den Haag,ADO,3,MID,a,,450,0,1,0,14,0,0,0,2,0,0,2,13,54,0.7
12,645067,Finn,de Bruin,De Bruin,,16,701,ADO Den Haag,ADO,3,MID,a,,130,0,1,0,3,0,0,0,0,0,0,0,6,50,0.1
13,724917,Dani,van Loenen,Van Loenen,,16,701,ADO Den Haag,ADO,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.2
14,491598,Cameron,Peupion,Peupion,,16,701,ADO Den Haag,ADO,3,MID,i,Blessure,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0
15,510620,Evan,Rottier,Rottier,,16,701,ADO Den Haag,ADO,3,MID,a,,354,1,2,0,10,0,0,0,2,0,0,1,19,59,0.3
16,450074,Nigel,Thomas,Thomas,,16,701,ADO Den Haag,ADO,3,MID,a,,228,1,1,0,7,0,0,0,0,0,0,3,18,54,0.1
17,103189,Daryl,van Mieghem,Van Mieghem,,16,701,ADO Den Haag,ADO,3,MID,a,,319,0,0,0,9,0,0,0,0,0,0,0,9,59,0.4
18,577017,Jesse,Bal,Bal,,16,701,ADO Den Haag,ADO,4,FWD,a,,177,1,0,0,7,0,0,0,0,0,0,0,10,49,0.5
19,492915,Luka,Reischl,Reischl,,16,701,ADO Den Haag,ADO,4,FWD,a,,57,0,0,0,1,0,0,0,0,0,0,0,2,53,0.3
75,568281,Matej,Sín,Sín,,16,701,ADO Den Haag,ADO,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.0
478,515429,Lasse,Wilhelm,Wilhelm,,16,701,ADO Den Haag,ADO,2,DEF,a,,17,0,0,0,1,0,0,0,0,0,0,0,2,40,0.1
479,420922,Jan,Zamburek,Zamburek,,16,701,ADO Den Haag,ADO,3,MID,a,,127,0,0,0,5,0,0,0,0,0,0,0,4,48,0.2
482,452589,Niclas,Thiede,Thiede,,16,701,ADO Den Haag,ADO,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0
483,437370,Donát,Bárány,Bárány,,16,701,ADO Den Haag,ADO,4,FWD,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0
488,587537,Yannick,Eduardo,Eduardo,,16,701,ADO Den Haag,ADO,4,FWD,a,,343,2,0,0,11,0,0,0,0,0,0,1,18,60,0.8
532,621217,Othniël,Raterink,Raterink,,16,701,ADO Den Haag,ADO,2,DEF,a,,315,0,0,0,9,0,0,0,0,0,0,0,4,45,0.1
553,492656,Jonas,Jensen-Abbew,Jensen-Abbew,,16,701,ADO Den Haag,ADO,2,DEF,a,,45,0,0,0,1,0,0,0,0,0,0,0,1,45,0.0
586,644573,Sem,Eekhout,Eekhout,,16,701,ADO Den Haag,ADO,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0
64,577122,Billy,Van Duijl,Van Duijl,,17,314,SC Cambuur,CAM,2,DEF,a,,180,0,0,0,6,0,0,0,0,0,0,0,1,44,0.3
190,573060,Rafik,El Arguioui,El Arguioui,,17,314,SC Cambuur,CAM,3,MID,a,,450,4,0,0,18,0,0,0,1,0,0,6,35,46,7.6
363,494964,Thijs,Jansen,Jansen,,17,314,SC Cambuur,CAM,1,GK,a,,450,0,0,0,18,1,0,0,0,0,18,0,5,44,0.7
364,700278,Matthijs,Kalisvaart,Kalisvaart,,17,314,SC Cambuur,CAM,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
365,554604,Jasper,Meijster,Meijster,,17,314,SC Cambuur,CAM,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.1
366,512129,Jamal,Amofa,Amofa,,17,314,SC Cambuur,CAM,2,DEF,a,,415,0,0,0,16,0,0,0,0,0,0,0,3,49,0.3
367,578361,Ismaël,Baouf,Baouf,,17,314,SC Cambuur,CAM,2,DEF,a,,401,0,0,0,16,0,0,0,1,0,0,0,1,48,1.5
368,512318,Jorn,Berkhout,Berkhout,,17,314,SC Cambuur,CAM,2,DEF,a,,76,0,0,0,3,0,0,0,0,0,0,0,1,44,0.1
369,491412,Rik,Mulders,Mulders,,17,314,SC Cambuur,CAM,2,DEF,a,,66,0,0,0,5,0,0,0,1,0,0,0,1,44,0.1
370,669176,Jelte,Priem,Priem,,17,314,SC Cambuur,CAM,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.2
371,624929,Lucas,Jetten,Jetten,,17,314,SC Cambuur,CAM,2,DEF,a,,323,0,0,0,15,0,0,0,1,0,0,0,2,40,5.3
372,675342,Morgan,Costarelli,Costarelli,,17,314,SC Cambuur,CAM,2,DEF,a,,250,0,0,0,7,0,0,0,0,0,0,0,4,45,0.2
373,671098,Ryan,van de Pavert,Van de Pavert,,17,314,SC Cambuur,CAM,3,MID,u,Teruggekeerd naar Jong Ajax,45,0,0,0,3,0,0,0,0,0,0,0,1,44,0.4
374,692988,Fabian,Kvam,Kvam,,17,314,SC Cambuur,CAM,3,MID,a,,154,0,0,0,5,0,0,0,0,0,0,0,5,49,0.0
375,669397,Ethan,Apkakou,Apkakou,,17,314,SC Cambuur,CAM,3,MID,a,,70,0,0,0,2,0,0,0,0,0,0,0,2,48,0.0
376,694232,Daan,Visser,Visser,,17,314,SC Cambuur,CAM,3,MID,i,Knieblessure,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
377,724919,Danyello,Look,Look,,17,314,SC Cambuur,CAM,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.0
378,429439,Nicky,Souren,Souren,,17,314,SC Cambuur,CAM,3,MID,a,,450,0,1,0,18,0,0,0,2,0,0,2,13,50,0.2
379,703219,Wiebe,van der Heide,Van der Heide,,17,314,SC Cambuur,CAM,3,MID,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.3
380,632961,Iwan,Henstra,Henstra,,17,314,SC Cambuur,CAM,3,MID,a,,332,0,0,0,15,0,0,0,0,0,0,0,8,49,0.2
381,625192,Wiebe,Kooistra,Kooistra,,17,314,SC Cambuur,CAM,3,MID,a,,135,0,1,0,6,0,0,0,0,0,0,0,6,50,0.0
382,545713,Ilyès,Hamache,Hamache,,17,314,SC Cambuur,CAM,3,MID,a,,317,1,1,0,12,0,0,0,0,0,0,0,16,53,0.2
383,576753,Skye,Vink,Vink,,17,314,SC Cambuur,CAM,4,FWD,a,,213,0,0,0,11,0,0,0,0,0,0,0,6,48,1.2
384,513579,Nicolas,Binder,Binder,,17,314,SC Cambuur,CAM,4,FWD,a,,154,1,2,0,5,0,0,0,0,0,0,3,18,50,0.1
519,624906,Sami,Bouhoudane,Bouhoudane,,17,314,SC Cambuur,CAM,4,FWD,a,,289,0,0,0,12,0,0,0,1,0,0,0,6,50,0.5
521,738028,Wessel,van der Goot,Van der Goot,,17,314,SC Cambuur,CAM,3,MID,a,,17,0,0,0,1,0,0,0,0,0,0,0,2,45,0.0
542,437878,Devid Eugene,Bouah,Bouah,,17,314,SC Cambuur,CAM,2,DEF,a,,102,0,0,0,2,0,0,0,0,0,0,0,4,45,0.0
548,177890,Mathieu,Maertens,Maertens,,17,314,SC Cambuur,CAM,3,MID,a,,22,0,0,0,1,0,0,0,0,0,0,0,1,50,0.0
568,247708,Luca,Plogmann,Plogmann,,17,314,SC Cambuur,CAM,1,GK,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
579,488357,Jason,Çeka,Ceka,,17,314,SC Cambuur,CAM,3,MID,a,,22,0,0,0,1,0,0,0,0,0,0,0,1,50,0.0
581,549945,Wout,Asselman,Asselman,,17,314,SC Cambuur,CAM,3,MID,i,Blessure,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0
59,538037,Maxim,Dekker,Dekker,,18,207,Willem II,WIL,2,DEF,a,,135,0,0,0,2,0,0,0,0,0,0,0,3,44,0.1
76,647866,Kasper,Boogaard,Boogaard,,18,207,Willem II,WIL,3,MID,a,,345,0,0,0,12,0,0,0,1,0,0,0,8,55,0.1
273,514353,Calvin,Twigt,Twigt,,18,207,Willem II,WIL,3,MID,a,,289,0,1,0,6,0,0,0,0,0,0,2,13,50,0.4
306,179412,Vito,van Crooij,Van Crooij,,18,207,Willem II,WIL,3,MID,i,Enkelblessure,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.2
402,638558,Eser,Gürbüz,Gürbüz,,18,207,Willem II,WIL,3,MID,a,,249,0,0,1,10,0,0,0,0,0,0,0,8,49,0.4
454,165457,Thomas,Didillon-Hödl,Didillon-Hödl,,18,207,Willem II,WIL,1,GK,i,Hamstringblessure,67,0,0,0,3,0,0,0,0,0,3,0,2,44,1.0
455,682041,Karst,de Leeuw,De Leeuw,,18,207,Willem II,WIL,1,GK,a,,180,0,0,0,6,0,0,0,0,0,9,0,4,40,1.8
456,90092,Wouter,van der Steen,Van der Steen,,18,207,Willem II,WIL,1,GK,a,,22,0,0,0,1,0,0,0,0,0,3,0,2,40,0.8
457,540409,Finn,Stam,Stam,,18,207,Willem II,WIL,2,DEF,a,,450,0,0,0,14,0,0,0,0,0,0,0,4,45,1.0
458,219064,Alessandro,Ciranni,Ciranni,,18,207,Willem II,WIL,2,DEF,a,,183,0,0,0,8,0,0,0,0,0,0,0,2,44,0.0
459,492954,Amine,Et-Taïbi,Et-Taïbi,,18,207,Willem II,WIL,2,DEF,a,,27,0,0,0,1,0,0,0,0,0,0,0,2,40,0.3
460,223841,Justin,Hoogma,Hoogma,,18,207,Willem II,WIL,2,DEF,i,Knieblessure,225,0,0,0,8,0,0,0,0,0,0,0,1,44,0.2
461,664432,Jens,Mathijsen,Mathijsen,,18,207,Willem II,WIL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.6
462,730412,Kayen,Scheepens,Scheepens,,18,207,Willem II,WIL,2,DEF,a,,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.2
463,489651,Nathan,Tjoe-A-On,Tjoe-A-On,,18,207,Willem II,WIL,2,DEF,a,,422,0,2,0,14,0,0,0,1,0,0,1,10,45,0.4
464,664435,Per,van Loon,Van Loon,,18,207,Willem II,WIL,2,DEF,a,,254,0,0,0,10,0,0,0,0,0,0,0,3,45,0.0
465,599149,Amine,Lachkar,Lachkar,,18,207,Willem II,WIL,3,MID,i,Liesblessure,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
466,184511,Jari,Schuurman,Schuurman,,18,207,Willem II,WIL,3,MID,i,Rugblessure,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
467,641712,Anass,Zarrouk,Zarrouk,,18,207,Willem II,WIL,3,MID,i,Blessure,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
468,680672,Uriël,van Aalst,Van Aalst,,18,207,Willem II,WIL,3,MID,a,,450,1,1,0,14,0,0,0,0,0,0,0,18,50,0.2
469,614294,Lasse,Abildgaard,Abildgaard,,18,207,Willem II,WIL,3,MID,u,Verhuurd aan FC Eindhoven,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
470,649758,Armin,Culum,Culum,,18,207,Willem II,WIL,3,MID,i,Voetblessure,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
471,550456,Jaden,Slory,Slory,,18,207,Willem II,WIL,3,MID,a,,437,0,0,0,13,0,0,0,1,0,0,0,9,59,0.5
472,533633,Devin,Haen,Haen,,18,207,Willem II,WIL,4,FWD,a,,450,3,0,0,14,0,0,0,0,0,0,1,23,55,5.1
473,174454,Thomas,Verheydt,Verheydt,,18,207,Willem II,WIL,4,FWD,a,,53,1,0,0,1,0,0,0,0,0,0,0,8,50,0.6
474,703876,Siegert,Baartmans,Baartmans,,18,207,Willem II,WIL,4,FWD,u,Verhuurd aan FC Eindhoven,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.1
499,492980,Mats,Lemmens,Lemmens,,18,207,Willem II,WIL,2,DEF,a,,126,0,0,0,4,0,0,0,0,0,0,0,3,45,0.0
506,184508,Hidde,ter Avest,Ter Avest,,18,207,Willem II,WIL,2,DEF,a,,291,0,1,0,6,0,0,0,0,0,0,0,8,45,0.4
523,736839,Julian,van Esdonk,Van Esdonk,,18,207,Willem II,WIL,3,MID,a,,1,0,0,0,0,0,0,0,0,0,0,0,1,45,0.0
524,748274,Ismael,Mouhoul,Mouhoul,,18,207,Willem II,WIL,3,MID,a,,1,0,0,0,0,0,0,0,1,0,0,0,0,44,0.1
536,748271,Divano,Iglesias,Iglesias,,18,207,Willem II,WIL,3,MID,a,,1,0,0,0,0,0,0,0,0,0,0,0,1,45,0.0
552,111285,Tonny,Vilhena,Vilhena,,18,207,Willem II,WIL,3,MID,a,,114,0,0,0,2,0,0,0,1,0,0,0,2,55,0.0
560,662216,Thijs,Muller,Muller,,18,207,Willem II,WIL,3,MID,i,Teenblessure,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0
570,465548,Maxime,Delanghe,Delanghe,,18,207,Willem II,WIL,1,GK,a,,180,0,0,0,4,0,0,0,0,0,7,0,5,45,0.0
577,596047,Chido,Obi,Obi,,18,207,Willem II,WIL,4,FWD,a,,8,0,0,0,1,0,0,0,0,0,0,0,1,55,0.5
